CHAIN,WEEK,DEX,UNIQUE_USERS,SWAP_VOLUME
Polygon,2022-10-03 00:00:00.000,fraxswap,8470,232963.27
Polygon,2022-10-03 00:00:00.000,kyberswap,73208,40119015.11
Polygon,2022-10-03 00:00:00.000,curve,5282,6709196.18
Polygon,2022-10-03 00:00:00.000,hashflow,2370,1592069.82
Polygon,2022-10-03 00:00:00.000,uniswap,51246,418437242.7
Polygon,2022-10-03 00:00:00.000,sushiswap,16832,7801988.33
Polygon,2022-10-03 00:00:00.000,quickswap,85635,65584431.24
Polygon,2022-10-03 00:00:00.000,balancer,8822,7516505.84
Arbitrum,2022-10-10 00:00:00.000,dodo,3366,178152.47
Arbitrum,2022-10-10 00:00:00.000,fraxswap,2293,613759.16
Arbitrum,2022-10-10 00:00:00.000,balancer,16624,3282435.02
Arbitrum,2022-10-10 00:00:00.000,kyberswap,4688,5023190.73
Arbitrum,2022-10-10 00:00:00.000,sushiswap,26915,21145669.46
Arbitrum,2022-10-10 00:00:00.000,curve,3828,2241970.19
Arbitrum,2022-10-10 00:00:00.000,gmx,7038,1362702.91
Arbitrum,2022-10-10 00:00:00.000,uniswap,31421,41464968.62
Arbitrum,2022-10-10 00:00:00.000,hashflow,570,"null"
Avalanche,2022-10-10 00:00:00.000,kyberswap,2646,18561781.36
Avalanche,2022-10-10 00:00:00.000,platypus,2143,33019039.18
Avalanche,2022-10-10 00:00:00.000,fraxswap,100,200667.67
Avalanche,2022-10-10 00:00:00.000,curve,1351,8471435.01
Avalanche,2022-10-10 00:00:00.000,sushiswap,2184,1089363.66
Avalanche,2022-10-10 00:00:00.000,woofi,733,14901961.41
Avalanche,2022-10-10 00:00:00.000,trader joe,24234,46827621.74
Avalanche,2022-10-10 00:00:00.000,pangolin,6811,16601792.76
Avalanche,2022-10-10 00:00:00.000,gmx,591,8283942.89
Avalanche,2022-10-10 00:00:00.000,hashflow,230,4369667.53
BSC,2022-10-10 00:00:00.000,dodo,9832,72655.07
BSC,2022-10-10 00:00:00.000,hashflow,430,"null"
BSC,2022-10-10 00:00:00.000,sushiswap,2153,112134.77
BSC,2022-10-10 00:00:00.000,woofi,959,99.8
BSC,2022-10-10 00:00:00.000,pancakeswap,634000,276806528.57
BSC,2022-10-10 00:00:00.000,kyberswap,9004,1511745.71
BSC,2022-10-10 00:00:00.000,biswap,18246,28545525.72
Optimism,2022-10-10 00:00:00.000,dodo,1,"null"
Optimism,2022-10-10 00:00:00.000,velodrome,16717,5395635.58
Optimism,2022-10-10 00:00:00.000,beethoven-x,2783,265334.33
Optimism,2022-10-10 00:00:00.000,sushiswap,483,9368.6
Optimism,2022-10-10 00:00:00.000,uniswap,28877,22267495.56
Optimism,2022-10-10 00:00:00.000,synthetix,1535,"null"
Optimism,2022-10-10 00:00:00.000,kyberswap,1295,9267159.63
Optimism,2022-10-10 00:00:00.000,curve,7861,1326618.26
Optimism,2022-10-10 00:00:00.000,hashflow,262,"null"
Polygon,2022-10-10 00:00:00.000,uniswap,49035,402684345.88
Polygon,2022-10-10 00:00:00.000,balancer,15165,6552132.21
Polygon,2022-10-10 00:00:00.000,woofi,671,7079129.21
Polygon,2022-10-10 00:00:00.000,curve,3906,3959939.61
Polygon,2022-10-10 00:00:00.000,quickswap,71942,79999209.05
Polygon,2022-10-10 00:00:00.000,dodo,13017,39055107.61
Polygon,2022-10-10 00:00:00.000,kyberswap,10450,34208568.11
Polygon,2022-10-10 00:00:00.000,fraxswap,2223,424480.47
Polygon,2022-10-10 00:00:00.000,sushiswap,21021,5691193.69
Polygon,2022-10-10 00:00:00.000,hashflow,364,122822.47
Arbitrum,2022-10-17 00:00:00.000,hashflow,1342,"null"
Arbitrum,2022-10-17 00:00:00.000,kyberswap,8132,2506787.33
Arbitrum,2022-10-17 00:00:00.000,fraxswap,3864,603958.12
Arbitrum,2022-10-17 00:00:00.000,uniswap,55874,37986274.45
Arbitrum,2022-10-17 00:00:00.000,curve,5828,1636673.79
Arbitrum,2022-10-17 00:00:00.000,sushiswap,43965,16207805.55
Arbitrum,2022-10-17 00:00:00.000,gmx,10252,1414219.92
Arbitrum,2022-10-17 00:00:00.000,dodo,5119,426653.92
Arbitrum,2022-10-17 00:00:00.000,balancer,21914,3803313.33
Avalanche,2022-10-17 00:00:00.000,gmx,359,8313675.25
Avalanche,2022-10-17 00:00:00.000,hashflow,258,15603820.42
Avalanche,2022-10-17 00:00:00.000,sushiswap,2034,1041145.17
Avalanche,2022-10-17 00:00:00.000,fraxswap,75,239123.68
Avalanche,2022-10-17 00:00:00.000,platypus,1997,27977263.31
Avalanche,2022-10-17 00:00:00.000,trader joe,22260,40164911.11
Avalanche,2022-10-17 00:00:00.000,curve,1153,11005051.39
Avalanche,2022-10-17 00:00:00.000,pangolin,5812,12234493.28
Avalanche,2022-10-17 00:00:00.000,kyberswap,2354,24408217.25
Avalanche,2022-10-17 00:00:00.000,woofi,882,10128812.49
BSC,2022-10-17 00:00:00.000,dodo,5399,117599.5
BSC,2022-10-17 00:00:00.000,woofi,1054,17049.46
BSC,2022-10-17 00:00:00.000,hashflow,474,"null"
BSC,2022-10-17 00:00:00.000,pancakeswap,647302,253167762.51
BSC,2022-10-17 00:00:00.000,sushiswap,1988,57119.63
BSC,2022-10-17 00:00:00.000,biswap,16408,23048735.67
BSC,2022-10-17 00:00:00.000,kyberswap,530,418704.46
Optimism,2022-10-17 00:00:00.000,uniswap,29889,21467550.09
Optimism,2022-10-17 00:00:00.000,beethoven-x,2151,287085
Optimism,2022-10-17 00:00:00.000,hashflow,391,"null"
Optimism,2022-10-17 00:00:00.000,velodrome,14133,6379858.79
Optimism,2022-10-17 00:00:00.000,sushiswap,548,16711.75
Optimism,2022-10-17 00:00:00.000,curve,3866,1130786.33
Optimism,2022-10-17 00:00:00.000,synthetix,1875,"null"
Optimism,2022-10-17 00:00:00.000,kyberswap,1206,12718137.6
Polygon,2022-10-17 00:00:00.000,hashflow,492,185568.78
Polygon,2022-10-17 00:00:00.000,quickswap,65168,76272039.35
Polygon,2022-10-17 00:00:00.000,sushiswap,22302,6054868.1
Polygon,2022-10-17 00:00:00.000,fraxswap,1248,451013.97
Polygon,2022-10-17 00:00:00.000,woofi,566,5129859.81
Polygon,2022-10-17 00:00:00.000,kyberswap,11998,44100116.39
Polygon,2022-10-17 00:00:00.000,dodo,13439,38266767.16
Polygon,2022-10-17 00:00:00.000,uniswap,50298,437655082.24
Polygon,2022-10-17 00:00:00.000,balancer,11013,11868469.14
Polygon,2022-10-17 00:00:00.000,curve,9336,5563509.42
Arbitrum,2022-10-24 00:00:00.000,dodo,1843,156997.41
Arbitrum,2022-10-24 00:00:00.000,kyberswap,6768,10770221.39
Arbitrum,2022-10-24 00:00:00.000,fraxswap,212,397270.09
Arbitrum,2022-10-24 00:00:00.000,hashflow,17038,"null"
Arbitrum,2022-10-24 00:00:00.000,uniswap,88155,61900025.15
Arbitrum,2022-10-24 00:00:00.000,gmx,11657,4147149.35
Arbitrum,2022-10-24 00:00:00.000,sushiswap,60985,34722391.16
Arbitrum,2022-10-24 00:00:00.000,curve,3144,6205467.86
Arbitrum,2022-10-24 00:00:00.000,woofi,1,6.57
Arbitrum,2022-10-24 00:00:00.000,balancer,32416,8238613.15
Avalanche,2022-10-24 00:00:00.000,kyberswap,2856,36512901.87
Avalanche,2022-10-24 00:00:00.000,fraxswap,57,183611.14
Avalanche,2022-10-24 00:00:00.000,pangolin,6623,18431405.58
Avalanche,2022-10-24 00:00:00.000,hashflow,12235,26320607.96
Avalanche,2022-10-24 00:00:00.000,platypus,2414,47820349.17
Avalanche,2022-10-24 00:00:00.000,gmx,747,23926307.74
Avalanche,2022-10-24 00:00:00.000,curve,1568,17920312.72
Avalanche,2022-10-24 00:00:00.000,trader joe,33010,73936667.88
Avalanche,2022-10-24 00:00:00.000,sushiswap,2274,306428.75
Avalanche,2022-10-24 00:00:00.000,woofi,970,23065632.79
BSC,2022-10-24 00:00:00.000,biswap,18728,52928011.22
BSC,2022-10-24 00:00:00.000,hashflow,1899,"null"
BSC,2022-10-24 00:00:00.000,dodo,6318,88230.96
BSC,2022-10-24 00:00:00.000,pancakeswap,669556,423471870.1
BSC,2022-10-24 00:00:00.000,sushiswap,2535,59893.35
BSC,2022-10-24 00:00:00.000,kyberswap,497,452001.26
BSC,2022-10-24 00:00:00.000,woofi,1673,802.71
Optimism,2022-10-24 00:00:00.000,hashflow,3383,"null"
Optimism,2022-10-24 00:00:00.000,kyberswap,1219,16735983.77
Optimism,2022-10-24 00:00:00.000,beethoven-x,5231,538680.22
Optimism,2022-10-24 00:00:00.000,fraxswap,5,13848.01
Optimism,2022-10-24 00:00:00.000,velodrome,19108,14064619.1
Optimism,2022-10-24 00:00:00.000,synthetix,2215,"null"
Optimism,2022-10-24 00:00:00.000,sushiswap,763,19881.1
Optimism,2022-10-24 00:00:00.000,curve,5870,1790510.74
Optimism,2022-10-24 00:00:00.000,uniswap,37289,60135994.41
Polygon,2022-10-24 00:00:00.000,balancer,9776,9712768.1
Polygon,2022-10-24 00:00:00.000,hashflow,3667,1293183.38
Polygon,2022-10-24 00:00:00.000,kyberswap,15698,50950887.67
Polygon,2022-10-24 00:00:00.000,sushiswap,28008,9977205.46
Polygon,2022-10-24 00:00:00.000,curve,3625,9271957.66
Polygon,2022-10-24 00:00:00.000,dodo,12231,54808153.92
Polygon,2022-10-24 00:00:00.000,fraxswap,2037,402280.86
Polygon,2022-10-24 00:00:00.000,quickswap,75586,126815564.31
Polygon,2022-10-24 00:00:00.000,woofi,884,15840945.3
Polygon,2022-10-24 00:00:00.000,uniswap,65056,794348497.03
Arbitrum,2022-10-31 00:00:00.000,gmx,11842,2802667.3
Arbitrum,2022-10-31 00:00:00.000,hashflow,10334,"null"
Arbitrum,2022-10-31 00:00:00.000,sushiswap,73493,30556993.15
Arbitrum,2022-10-31 00:00:00.000,woofi,6,57.8
Arbitrum,2022-10-31 00:00:00.000,curve,5751,3415422.95
Arbitrum,2022-10-31 00:00:00.000,dodo,4274,116371.87
Arbitrum,2022-10-31 00:00:00.000,kyberswap,11379,7969709.46
Arbitrum,2022-10-31 00:00:00.000,uniswap,77976,41307652.47
Arbitrum,2022-10-31 00:00:00.000,balancer,34223,7309791.34
Arbitrum,2022-10-31 00:00:00.000,fraxswap,45,310591.36
Avalanche,2022-10-31 00:00:00.000,woofi,848,19873005.24
Avalanche,2022-10-31 00:00:00.000,pangolin,6461,20909624.13
Avalanche,2022-10-31 00:00:00.000,gmx,571,20047222.61
Avalanche,2022-10-31 00:00:00.000,platypus,2359,49649198.39
Avalanche,2022-10-31 00:00:00.000,trader joe,24562,65045734.28
Avalanche,2022-10-31 00:00:00.000,kyberswap,2657,35846449.81
Avalanche,2022-10-31 00:00:00.000,hashflow,733,28653346.34
Avalanche,2022-10-31 00:00:00.000,sushiswap,2265,331800.33
Avalanche,2022-10-31 00:00:00.000,curve,1271,13128758.71
Avalanche,2022-10-31 00:00:00.000,fraxswap,64,216499.58
BSC,2022-10-31 00:00:00.000,kyberswap,586,549809.95
BSC,2022-10-31 00:00:00.000,sushiswap,3395,96136.8
BSC,2022-10-31 00:00:00.000,woofi,2040,1119.5
BSC,2022-10-31 00:00:00.000,biswap,28685,64826540.9
BSC,2022-10-31 00:00:00.000,hashflow,2338,9064.36
BSC,2022-10-31 00:00:00.000,dodo,6122,132712.57
BSC,2022-10-31 00:00:00.000,pancakeswap,871745,508732688.49
Optimism,2022-10-31 00:00:00.000,fraxswap,9,37967.66
Optimism,2022-10-31 00:00:00.000,uniswap,45492,56149170.77
Optimism,2022-10-31 00:00:00.000,velodrome,23070,11315395.13
Optimism,2022-10-31 00:00:00.000,synthetix,2582,"null"
Optimism,2022-10-31 00:00:00.000,sushiswap,1069,34204.83
Optimism,2022-10-31 00:00:00.000,kyberswap,6730,4033552.44
Optimism,2022-10-31 00:00:00.000,beethoven-x,6679,473315.44
Optimism,2022-10-31 00:00:00.000,hashflow,1554,"null"
Optimism,2022-10-31 00:00:00.000,curve,5475,786654.32
Polygon,2022-10-31 00:00:00.000,curve,3111,10772875.25
Polygon,2022-10-31 00:00:00.000,dodo,14245,41548277.43
Polygon,2022-10-31 00:00:00.000,hashflow,4172,2515699.92
Polygon,2022-10-31 00:00:00.000,quickswap,82851,173674777.61
Polygon,2022-10-31 00:00:00.000,fraxswap,2355,761391.67
Polygon,2022-10-31 00:00:00.000,woofi,1098,28204457.5
Polygon,2022-10-31 00:00:00.000,kyberswap,17952,72277859.87
Polygon,2022-10-31 00:00:00.000,balancer,10796,12935039.56
Polygon,2022-10-31 00:00:00.000,sushiswap,24418,13537568.45
Polygon,2022-10-31 00:00:00.000,uniswap,72689,865778804.98
Arbitrum,2022-11-07 00:00:00.000,sushiswap,59356,49705976.38
Arbitrum,2022-11-07 00:00:00.000,uniswap,83274,146740096.82
Arbitrum,2022-11-07 00:00:00.000,dodo,10073,169561.44
Arbitrum,2022-11-07 00:00:00.000,camelot,11,"null"
Arbitrum,2022-11-07 00:00:00.000,balancer,35594,13901428.04
Arbitrum,2022-11-07 00:00:00.000,kyberswap,17261,11116335.94
Arbitrum,2022-11-07 00:00:00.000,woofi,115,68553.92
Arbitrum,2022-11-07 00:00:00.000,curve,9029,15237803.96
Arbitrum,2022-11-07 00:00:00.000,gmx,12727,37264689.15
Arbitrum,2022-11-07 00:00:00.000,fraxswap,68,1225501.08
Arbitrum,2022-11-07 00:00:00.000,hashflow,12498,"null"
Avalanche,2022-11-07 00:00:00.000,hashflow,577,23067218.01
Avalanche,2022-11-07 00:00:00.000,pangolin,7111,51809527.52
Avalanche,2022-11-07 00:00:00.000,trader joe,25265,162722608.25
Avalanche,2022-11-07 00:00:00.000,gmx,1368,76421261.86
Avalanche,2022-11-07 00:00:00.000,woofi,1189,61723178.97
Avalanche,2022-11-07 00:00:00.000,platypus,3969,196211217.08
Avalanche,2022-11-07 00:00:00.000,curve,2227,67877417.97
Avalanche,2022-11-07 00:00:00.000,sushiswap,2547,723845.34
Avalanche,2022-11-07 00:00:00.000,fraxswap,172,506094.71
Avalanche,2022-11-07 00:00:00.000,kyberswap,4165,90090794.97
BSC,2022-11-07 00:00:00.000,biswap,29653,155538068.7
BSC,2022-11-07 00:00:00.000,hashflow,2585,"null"
BSC,2022-11-07 00:00:00.000,dodo,5551,295313.78
BSC,2022-11-07 00:00:00.000,kyberswap,844,1090275.19
BSC,2022-11-07 00:00:00.000,woofi,2602,4545.34
BSC,2022-11-07 00:00:00.000,pancakeswap,782100,806325643.42
BSC,2022-11-07 00:00:00.000,sushiswap,4512,173636.46
Optimism,2022-11-07 00:00:00.000,hashflow,2636,"null"
Optimism,2022-11-07 00:00:00.000,sushiswap,781,26718.82
Optimism,2022-11-07 00:00:00.000,synthetix,2512,"null"
Optimism,2022-11-07 00:00:00.000,uniswap,54831,118117457.07
Optimism,2022-11-07 00:00:00.000,kyberswap,9450,8337951.27
Optimism,2022-11-07 00:00:00.000,beethoven-x,7662,658678.49
Optimism,2022-11-07 00:00:00.000,curve,7029,4540185.58
Optimism,2022-11-07 00:00:00.000,velodrome,25857,24223937.99
Optimism,2022-11-07 00:00:00.000,fraxswap,20,208244.35
Polygon,2022-11-07 00:00:00.000,quickswap,90021,345392054.25
Polygon,2022-11-07 00:00:00.000,hashflow,4790,10557158.76
Polygon,2022-11-07 00:00:00.000,sushiswap,37440,28166693.31
Polygon,2022-11-07 00:00:00.000,balancer,17094,58877210.11
Polygon,2022-11-07 00:00:00.000,curve,6820,89254525.75
Polygon,2022-11-07 00:00:00.000,woofi,2349,78738189.9
Polygon,2022-11-07 00:00:00.000,dodo,13373,29008838.79
Polygon,2022-11-07 00:00:00.000,uniswap,90212,1594139240.27
Polygon,2022-11-07 00:00:00.000,kyberswap,22891,99785629.63
Polygon,2022-11-07 00:00:00.000,fraxswap,2151,1952923.13
Arbitrum,2022-11-14 00:00:00.000,curve,6000,5715952.49
Arbitrum,2022-11-14 00:00:00.000,camelot,27,0.62
Arbitrum,2022-11-14 00:00:00.000,hashflow,8547,"null"
Arbitrum,2022-11-14 00:00:00.000,gmx,7902,5650863.43
Arbitrum,2022-11-14 00:00:00.000,fraxswap,69,350818.3
Arbitrum,2022-11-14 00:00:00.000,sushiswap,52043,17119642.62
Arbitrum,2022-11-14 00:00:00.000,kyberswap,14539,13121011.73
Arbitrum,2022-11-14 00:00:00.000,uniswap,66679,66031226.77
Arbitrum,2022-11-14 00:00:00.000,dodo,6980,134087.33
Arbitrum,2022-11-14 00:00:00.000,woofi,1831,405754.47
Arbitrum,2022-11-14 00:00:00.000,balancer,32946,4261369.15
Avalanche,2022-11-14 00:00:00.000,hashflow,914,57457821.63
Avalanche,2022-11-14 00:00:00.000,sushiswap,2076,366558.32
Avalanche,2022-11-14 00:00:00.000,gmx,825,20659770.9
Avalanche,2022-11-14 00:00:00.000,curve,1667,14491592
Avalanche,2022-11-14 00:00:00.000,fraxswap,162,132546.02
Avalanche,2022-11-14 00:00:00.000,kyberswap,4365,35554484.48
Avalanche,2022-11-14 00:00:00.000,trader joe,24372,51659491.78
Avalanche,2022-11-14 00:00:00.000,pangolin,7350,12352472.94
Avalanche,2022-11-14 00:00:00.000,platypus,3105,49951165.61
Avalanche,2022-11-14 00:00:00.000,woofi,1007,14090764.91
BSC,2022-11-14 00:00:00.000,biswap,22572,66873795.56
BSC,2022-11-14 00:00:00.000,hashflow,1785,"null"
BSC,2022-11-14 00:00:00.000,woofi,1488,140779.27
BSC,2022-11-14 00:00:00.000,fraxswap,27,29064.51
BSC,2022-11-14 00:00:00.000,kyberswap,492,540882.46
BSC,2022-11-14 00:00:00.000,dodo,5269,134509.13
BSC,2022-11-14 00:00:00.000,sushiswap,3437,93329.41
BSC,2022-11-14 00:00:00.000,pancakeswap,709203,475722608.84
Optimism,2022-11-14 00:00:00.000,curve,6014,1563891.01
Optimism,2022-11-14 00:00:00.000,beethoven-x,6977,854044.77
Optimism,2022-11-14 00:00:00.000,hashflow,100,"null"
Optimism,2022-11-14 00:00:00.000,fraxswap,303,66249.95
Optimism,2022-11-14 00:00:00.000,velodrome,22821,7589174.37
Optimism,2022-11-14 00:00:00.000,synthetix,2474,"null"
Optimism,2022-11-14 00:00:00.000,sushiswap,1120,16416.66
Optimism,2022-11-14 00:00:00.000,kyberswap,5731,8853538.1
Optimism,2022-11-14 00:00:00.000,uniswap,54271,40069933.15
Polygon,2022-11-14 00:00:00.000,fraxswap,9212,630274.69
Polygon,2022-11-14 00:00:00.000,woofi,1316,18561513.24
Polygon,2022-11-14 00:00:00.000,curve,3842,24311723.31
Polygon,2022-11-14 00:00:00.000,quickswap,72519,127674176.02
Polygon,2022-11-14 00:00:00.000,sushiswap,25700,7731306.82
Polygon,2022-11-14 00:00:00.000,uniswap,79671,557090520.18
Polygon,2022-11-14 00:00:00.000,dodo,13214,20043829.76
Polygon,2022-11-14 00:00:00.000,kyberswap,17892,42009176.55
Polygon,2022-11-14 00:00:00.000,balancer,20630,12014839.86
Polygon,2022-11-14 00:00:00.000,hashflow,1427,13960343.86
Arbitrum,2022-11-21 00:00:00.000,kyberswap,17432,15485372.74
Arbitrum,2022-11-21 00:00:00.000,hashflow,5123,"null"
Arbitrum,2022-11-21 00:00:00.000,sushiswap,51798,18019210.96
Arbitrum,2022-11-21 00:00:00.000,woofi,1534,238484.18
Arbitrum,2022-11-21 00:00:00.000,balancer,24013,6087888.37
Arbitrum,2022-11-21 00:00:00.000,curve,7598,9306692.05
Arbitrum,2022-11-21 00:00:00.000,dodo,6646,129027.96
Arbitrum,2022-11-21 00:00:00.000,fraxswap,68,320704.01
Arbitrum,2022-11-21 00:00:00.000,camelot,649,190944.15
Arbitrum,2022-11-21 00:00:00.000,uniswap,70509,81443398.32
Arbitrum,2022-11-21 00:00:00.000,gmx,10055,6383483.8
Avalanche,2022-11-21 00:00:00.000,sushiswap,2391,311981.77
Avalanche,2022-11-21 00:00:00.000,kyberswap,3773,30069024.03
Avalanche,2022-11-21 00:00:00.000,trader joe,21535,44079843.12
Avalanche,2022-11-21 00:00:00.000,hashflow,809,66937668.11
Avalanche,2022-11-21 00:00:00.000,woofi,1049,11951032.6
Avalanche,2022-11-21 00:00:00.000,curve,1589,10686869.62
Avalanche,2022-11-21 00:00:00.000,pangolin,7213,17419323.96
Avalanche,2022-11-21 00:00:00.000,fraxswap,129,123925.48
Avalanche,2022-11-21 00:00:00.000,gmx,957,19122674.72
Avalanche,2022-11-21 00:00:00.000,platypus,2910,36787371.53
BSC,2022-11-21 00:00:00.000,hashflow,1403,"null"
BSC,2022-11-21 00:00:00.000,biswap,20024,38565823.18
BSC,2022-11-21 00:00:00.000,dodo,5137,73582.9
BSC,2022-11-21 00:00:00.000,kyberswap,412,456947.2
BSC,2022-11-21 00:00:00.000,sushiswap,3072,53226.71
BSC,2022-11-21 00:00:00.000,woofi,1592,54065.02
BSC,2022-11-21 00:00:00.000,pancakeswap,699050,315626952.8
BSC,2022-11-21 00:00:00.000,fraxswap,34,61603.44
Optimism,2022-11-21 00:00:00.000,woofi,2,0.28
Optimism,2022-11-21 00:00:00.000,velodrome,21258,6148727.13
Optimism,2022-11-21 00:00:00.000,uniswap,59340,35424225.7
Optimism,2022-11-21 00:00:00.000,kyberswap,7230,7577088.26
Optimism,2022-11-21 00:00:00.000,beethoven-x,6061,341628.99
Optimism,2022-11-21 00:00:00.000,curve,4868,2809523.76
Optimism,2022-11-21 00:00:00.000,fraxswap,148,82676.37
Optimism,2022-11-21 00:00:00.000,hashflow,11,"null"
Optimism,2022-11-21 00:00:00.000,synthetix,2356,"null"
Optimism,2022-11-21 00:00:00.000,sushiswap,953,9216.42
Polygon,2022-11-21 00:00:00.000,balancer,12566,12331908.08
Polygon,2022-11-21 00:00:00.000,sushiswap,26051,7683222.26
Polygon,2022-11-21 00:00:00.000,curve,3748,20048460.02
Polygon,2022-11-21 00:00:00.000,kyberswap,14619,46845474.21
Polygon,2022-11-21 00:00:00.000,woofi,830,6121095.03
Polygon,2022-11-21 00:00:00.000,quickswap,68996,104361415.28
Polygon,2022-11-21 00:00:00.000,uniswap,75719,500999647.46
Polygon,2022-11-21 00:00:00.000,dodo,15276,29804942.92
Polygon,2022-11-21 00:00:00.000,fraxswap,4388,553434.6
Polygon,2022-11-21 00:00:00.000,hashflow,1959,18970787.27
Arbitrum,2022-11-28 00:00:00.000,fraxswap,95,254451.6
Arbitrum,2022-11-28 00:00:00.000,balancer,21636,4930093.18
Arbitrum,2022-11-28 00:00:00.000,hashflow,17566,"null"
Arbitrum,2022-11-28 00:00:00.000,gmx,9184,6154648.98
Arbitrum,2022-11-28 00:00:00.000,kyberswap,14218,13087927.27
Arbitrum,2022-11-28 00:00:00.000,uniswap,72960,75076792.56
Arbitrum,2022-11-28 00:00:00.000,camelot,3512,381298.17
Arbitrum,2022-11-28 00:00:00.000,dodo,8772,71243.7
Arbitrum,2022-11-28 00:00:00.000,curve,5367,7842026.06
Arbitrum,2022-11-28 00:00:00.000,woofi,3356,3622.98
Arbitrum,2022-11-28 00:00:00.000,sushiswap,43967,32519386.31
Avalanche,2022-11-28 00:00:00.000,fraxswap,109,96435.84
Avalanche,2022-11-28 00:00:00.000,gmx,687,15919448.37
Avalanche,2022-11-28 00:00:00.000,trader joe,26257,60784759.41
Avalanche,2022-11-28 00:00:00.000,kyberswap,3769,29384855.01
Avalanche,2022-11-28 00:00:00.000,pangolin,6414,8644294.78
Avalanche,2022-11-28 00:00:00.000,curve,4194,5510263.86
Avalanche,2022-11-28 00:00:00.000,sushiswap,2256,186834.22
Avalanche,2022-11-28 00:00:00.000,hashflow,11511,36464714.28
Avalanche,2022-11-28 00:00:00.000,platypus,2768,34238829.35
Avalanche,2022-11-28 00:00:00.000,woofi,804,24581875.39
BSC,2022-11-28 00:00:00.000,hashflow,3529,"null"
BSC,2022-11-28 00:00:00.000,pancakeswap,649882,263500174.64
BSC,2022-11-28 00:00:00.000,kyberswap,532,611691.83
BSC,2022-11-28 00:00:00.000,dodo,8244,56783.57
BSC,2022-11-28 00:00:00.000,woofi,1227,5807.14
BSC,2022-11-28 00:00:00.000,fraxswap,66,132601.97
BSC,2022-11-28 00:00:00.000,biswap,22216,29427841.98
BSC,2022-11-28 00:00:00.000,sushiswap,2832,52117.26
Optimism,2022-11-28 00:00:00.000,hashflow,103,"null"
Optimism,2022-11-28 00:00:00.000,fraxswap,72,67307.5
Optimism,2022-11-28 00:00:00.000,uniswap,50478,42541420.55
Optimism,2022-11-28 00:00:00.000,curve,4952,1290013.68
Optimism,2022-11-28 00:00:00.000,beethoven-x,5960,493262.96
Optimism,2022-11-28 00:00:00.000,synthetix,2296,"null"
Optimism,2022-11-28 00:00:00.000,kyberswap,7214,5634522.61
Optimism,2022-11-28 00:00:00.000,velodrome,21123,5604786.37
Optimism,2022-11-28 00:00:00.000,sushiswap,990,11428.24
Polygon,2022-11-28 00:00:00.000,quickswap,73103,107093107.56
Polygon,2022-11-28 00:00:00.000,curve,10813,13049408.5
